"","X.1","X","game_pk","officialDate","doubleHeader","dayNight","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","home_team_abb","league_home","division_home","away_team_abb","league_away","division_away","interplay","intradivision","winHome","home_games_10days","away_games_10days","home_sos_losses","home_sos_wins","home_sos_total","away_sos_losses","away_sos_wins","away_sos_total","home_exp_pct","wins_last5","home_wins_last10","home_losses_last10","home_wins_last10_athome","home_losses_last10_athome","home_runs_scored_last10","home_runs_against_last10","home_extra_innings_games","home_extra_innings_games_last","htoh_wins_home","htoh_wins_away","away_exp_pct","away_wins_last5","away_wins_last10","away_losses_last10","away_wins_last10_away","away_losses_last10_away","away_runs_scored_last10","away_runs_against_last10","away_extra_innings_games","away_extra_innings_games_last","away_pitcher_winpct","home_pitcher_winpct","away_pitcher_mean_ip","home_pitcher_mean_ip","away_pitcher_ERA","home_pitcher_ERA","away_pitcher_WHIP","home_pitcher_WHIP","last30_away_pitcher_winpct","last30_home_pitcher_winpct","last30_away_pitcher_mean_ip","last30_home_pitcher_mean_ip","last30_away_pitcher_ERA","last30_home_pitcher_ERA","last30_away_pitcher_WHIP","last30_home_pitcher_WHIP","home_dif_win_pct","away_dif_win_pct"
"369",369,369,718266,"2023-05-07","N","day",20,14,0.588,18,16,0.529,"SDP","National League","National League West","LAD","National League","National League West",0,1,"0",8,9,0.590625+0i,0.615722222222222,0.603911764705882,0.590625+0i,0.615722222222222,0.603911764705882,0.496515721743353,3,6,4,5,2,51,39,1,0,1,1,0.618758048361711,4,7,3,1,3,57,37,0,0,NA,0.25,NA,4.75,NA,6.63,NA,1.632,NA,0.25,NA,4.75,NA,6.63,NA,1.632,-0.0324842782566468,0.0307580483617113
"370",370,370,718261,"2023-05-08","N","night",15,18,0.455,16,18,0.471,"CLE","American League","American League Central","DET","American League","American League Central",0,1,"0",9,9,0.405166666666667+0i,0.4845,0.4425,0.405166666666667+0i,0.4845,0.4425,0.43162046166338,2,5,5,3,1,31,33,2,0,1,2,0.358101993396111,5,6,4,2,1,51,49,1,0,0.125,0.25,4.525,5.525,6.38,3.22,1.446,1.03,0.2,0.25,4.8,5.525,6.38,3.22,1.5,1.03,-0.0393795383366198,-0.096898006603889
"371",371,371,718258,"2023-05-08","N","night",14,21,0.4,20,15,0.571,"PIT","National League","National League Central","COL","National League","National League West",0,0,"1",9,9,0.498066666666667+0i,0.3939,0.438542857142857,0.498066666666667+0i,0.3939,0.438542857142857,0.558242635626339,0,3,7,1,3,37,50,0,0,3,0,0.397844092779777,4,6,4,2,2,55,46,0,0,0.444444444444444,0.555555555555556,5.67777777777778,6.24444444444444,3.16,2.38,1.11,1.024,0.4,0.8,6,6.6,2.7,1.36,1,0.788,-0.0127573643736605,-0.00215590722022285
"372",372,372,718259,"2023-05-08","N","night",28,7,0.8,22,12,0.647,"BAL","American League","American League East","TBR","American League","American League East",0,1,"0",9,9,0.4405+0i,0.410454545454545,0.421058823529412,0.4405+0i,0.410454545454545,0.421058823529412,0.583948012490506,2,6,4,0,0,61,53,1,0,0,0,0.807094459944201,4,8,2,3,1,68,40,1,1,0.777777777777778,0.444444444444444,5.55555555555556,5.77777777777778,2.34,4.67,1.22,1.404,0.6,0.2,5.4,5.62,3,5.08,1.296,1.518,-0.0630519875094945,0.00709445994420088
"373",373,373,718255,"2023-05-08","N","night",8,27,0.229,18,17,0.514,"NYY","American League","American League East","OAK","American League","American League West",0,0,"1",9,9,0.530588235294118+0i,0.496333333333333,0.512971428571429,0.530588235294118+0i,0.496333333333333,0.512971428571429,0.510829054705622,3,4,6,2,1,32,47,2,0,0,0,0.216008746691219,2,3,7,2,2,45,57,1,0,0,0.375,5.275,5.2625,5.27,5.53,1.172,1.323,0,0.2,5.4,5,5.67,7.56,1.222,1.52,-0.00317094529437834,-0.0129912533087812
"374",374,374,718256,"2023-05-08","N","night",11,24,0.314,17,17,0.5,"CHC","National League","National League Central","STL","National League","National League Central",0,1,"0",10,9,0.446588235294118+0i,0.424058823529412,0.435323529411765,0.446588235294118+0i,0.424058823529412,0.435323529411765,0.654727660759024,2,3,7,2,1,33,33,1,0,0,0,0.442786703298703,1,2,8,1,3,45,53,1,0,0.222222222222222,0.222222222222222,5.24444444444444,5.55555555555556,4.91,3.24,1.573,1.18,0.4,0,5.44,5.33333333333333,2.6,4.5,1.229,1.281,0.154727660759024,0.128786703298703
"375",375,375,718253,"2023-05-08","N","night",12,23,0.343,9,26,0.257,"KCR","American League","American League Central","CHW","American League","American League Central",0,1,"1",9,9,0.543769230769231+0i,0.495333333333333,0.531314285714286,0.543769230769231+0i,0.495333333333333,0.531314285714286,0.311905564924115,2,3,7,2,4,54,67,0,0,0,0,0.354842997666381,3,5,5,2,1,59,64,2,0,0.222222222222222,0.111111111111111,5.12222222222222,5.13333333333333,4.86,5.01,1.446,1.243,0,0.2,4.8,4.82,7.5,5.92,1.792,1.233,0.0549055649241147,0.0118429976663811
"376",376,376,718257,"2023-05-08","N","night",21,14,0.6,19,15,0.559,"MIL","National League","National League Central","LAD","National League","National League West",0,0,"1",9,9,0.403333333333333+0i,0.531894736842105,0.475176470588235,0.403333333333333+0i,0.531894736842105,0.475176470588235,0.560277602523659,1,4,6,3,1,36,43,0,0,0,0,0.624835146013531,4,8,2,2,2,61,31,1,1,0.25,0.5,4.75,5.75,1.42,4.11,0.947,1.304,0.25,0.4,4.75,5.8,1.42,4.66,0.947,1.31,0.00127760252365927,0.0248351460135309
"377",377,377,718254,"2023-05-08","N","night",17,17,0.5,19,16,0.543,"LAA","American League","American League West","HOU","American League","American League West",0,1,"1",9,9,0.434875+0i,0.414315789473684,0.423714285714286,0.434875+0i,0.414315789473684,0.423714285714286,0.533669609079445,3,6,4,2,2,53,58,1,0,0,0,0.571572009680243,1,4,6,2,2,28,35,0,0,0.5,0.375,5.525,5.525,3.43,3.22,1.321,1.164,0.4,0.4,5.2,6,4.5,4.2,1.539,1.167,-0.00933039092055488,0.071572009680243
"378",378,378,718251,"2023-05-08","N","night",20,13,0.606,17,17,0.5,"SEA","American League","American League West","TEX","American League","American League West",0,1,"0",9,8,0.546529411764706+0i,0.433941176470588,0.490235294117647,0.546529411764706+0i,0.433941176470588,0.490235294117647,0.538539079979347,4,6,4,2,1,40,31,3,0,0,0,0.725321888412017,3,6,4,2,2,70,43,1,0,0.375,0.125,5.65,5.75,3.15,3.91,1.139,1.022,0.4,0,6.24,5.82,3.13,4.6,1.105,0.989,0.0385390799793475,0.119321888412017
"379",379,379,718249,"2023-05-08","N","night",17,18,0.486,19,15,0.559,"ARI","National League","National League West","MIA","National League","National League East",0,0,"1",8,9,0.440333333333333+0i,0.529105263157895,0.489941176470588,0.440333333333333+0i,0.529105263157895,0.489941176470588,0.528548123980424,3,6,4,3,2,65,52,0,0,1,2,0.312639405204461,1,5,5,2,2,36,53,1,1,0.142857142857143,0.666666666666667,5.17142857142857,6.34444444444444,5.4,2.35,1.527,0.855,0.2,0.8,4.62,6.6,6.56,1.64,1.5,0.788,-0.0304518760195759,-0.173360594795539
"380",380,380,718260,"2023-05-08","N","night",14,20,0.412,15,18,0.455,"SFG","National League","National League West","WSN","National League","National League East",0,0,"0",8,10,0.421333333333333+0i,0.542733333333333,0.476515151515152,0.421333333333333+0i,0.542733333333333,0.476515151515152,0.445846648618942,4,5,5,3,2,44,52,0,0,0,0,0.408008429926238,3,5,5,1,2,39,53,0,0,0.333333333333333,0.375,5.03333333333333,6.25,4.11,3.06,1.304,0.96,0.333333333333333,0.4,5.03333333333333,6.2,4.11,4.06,1.304,1.161,-0.00915335138105805,-0.00399157007376183
"381",381,381,718248,"2023-05-09","N","night",16,18,0.471,16,19,0.457,"CLE","American League","American League Central","DET","American League","American League Central",0,1,"1",9,10,0.407789473684211+0i,0.4845,0.442857142857143,0.407789473684211+0i,0.4845,0.442857142857143,0.419055924997275,2,4,6,2,2,29,38,2,0,1,3,0.374875072632191,4,7,3,3,1,53,44,1,0,0.333333333333333,0.333333333333333,5.66666666666667,6.23333333333333,3.44,3.2,1.206,1.225,0.4,0.4,6,6.22,2.1,3.45,1.033,1.309,-0.0379440750027254,-0.0961249273678094
"382",382,382,718252,"2023-05-09","N","night",14,22,0.389,21,15,0.583,"PIT","National League","National League Central","COL","National League","National League West",0,0,"0",10,9,0.498066666666667+0i,0.394190476190476,0.437472222222222,0.498066666666667+0i,0.394190476190476,0.437472222222222,0.564248704663212,1,3,7,1,3,33,48,0,0,4,0,0.392758181045474,3,6,4,2,2,54,44,0,0,0.333333333333333,NA,9.33333333333333,NA,5.14,NA,1.607,NA,0.333333333333333,NA,5.73333333333333,NA,5.09,NA,1.642,NA,-0.0187512953367875,0.00375818104547387
"383",383,383,718246,"2023-05-09","N","night",29,7,0.806,22,13,0.629,"BAL","American League","American League East","TBR","American League","American League East",0,1,"1",10,9,0.468153846153846+0i,0.410454545454545,0.431885714285714,0.468153846153846+0i,0.410454545454545,0.431885714285714,0.574722572928434,2,5,5,0,1,54,52,1,0,0,1,0.81118531926846,4,8,2,3,1,57,35,1,0,0.714285714285714,0.25,5.71428571428571,4.625,3.38,6.57,1.075,1.73,0.6,0.4,5.8,4.44,3.41,6.35,1.035,1.809,-0.0542774270715662,0.00518531926846011
"384",384,384,718243,"2023-05-09","N","night",17,18,0.486,14,20,0.412,"CIN","National League","National League Central","NYM","National League","National League East",0,0,"1",8,8,0.4692+0i,0.494857142857143,0.479764705882353,0.4692+0i,0.494857142857143,0.479764705882353,0.390243902439024,2,5,5,2,2,42,58,1,0,0,0,0.467775467775468,1,3,7,0,3,37,58,1,0,0.125,0.2,4.875,5.42,8.08,6.26,1.744,1.463,0,0.2,4.525,5.42,10.31,6.26,1.855,1.463,-0.0217560975609756,-0.0182245322245322
"385",385,385,718244,"2023-05-09","N","night",21,14,0.6,16,19,0.457,"PHI","National League","National League East","TOR","American League","American League East",1,0,"1",8,9,0.510631578947368+0i,0.4595625,0.487285714285714,0.510631578947368+0i,0.4595625,0.487285714285714,0.412533690251371,1,4,6,2,2,37,55,0,0,0,0,0.561119652030447,3,5,5,3,4,53,47,2,0,0.111111111111111,0.333333333333333,5,6.13333333333333,5.4,4.53,1.8,1.114,0,0.4,5.04,6.82,4.21,3.67,1.675,0.903,-0.0444663097486295,-0.0388803479695526
"386",386,386,718247,"2023-05-09","N","night",8,28,0.222,19,17,0.528,"NYY","American League","American League East","OAK","American League","American League West",0,0,"1",9,9,0.530588235294118+0i,0.482263157894737,0.505083333333333,0.530588235294118+0i,0.482263157894737,0.505083333333333,0.52795015880772,3,4,6,3,1,35,47,2,0,1,0,0.211980909539744,2,3,7,2,2,40,56,1,0,0,0.111111111111111,4.5,4.44444444444444,9,6.3,2.278,1.65,0,0.166666666666667,4.5,4.85,9,5.52,2.278,1.534,-4.98411922795761e-05,-0.0100190904602556
"387",387,387,718245,"2023-05-09","N","night",21,15,0.583,24,11,0.686,"ATL","National League","National League East","BOS","American League","American League East",1,0,"1",8,9,0.465181818181818+0i,0.451791666666667,0.456,0.465181818181818+0i,0.451791666666667,0.456,0.669799878714372,4,7,3,2,2,58,42,2,0,0,0,0.563678292705171,4,8,2,2,1,62,45,1,0,0.375,0.625,5,5.8875,6.3,2.85,1.55,1.373,0.6,0.6,5.2,6.2,7.27,2.32,1.654,1.194,-0.0162001212856278,-0.0193217072948288
"388",388,388,718240,"2023-05-09","N","night",12,24,0.333,17,18,0.486,"CHC","National League","National League Central","STL","National League","National League Central",0,1,"0",10,9,0.439222222222222+0i,0.424058823529412,0.431857142857143,0.439222222222222+0i,0.424058823529412,0.431857142857143,0.64638120671706,2,3,7,2,2,32,33,1,0,0,1,0.449384076648239,2,2,8,1,3,42,54,1,0,0.333333333333333,0,5.12222222222222,4.01666666666667,5.24,6.66,1.576,1.521,0.4,0,5,3.36666666666667,7.2,9.58,1.72,1.742,0.16038120671706,0.116384076648239
"389",389,389,718242,"2023-05-09","N","night",18,17,0.514,19,16,0.543,"MIN","American League","American League Central","SDP","National League","National League West",1,0,"0",8,8,0.3880625+0i,0.353157894736842,0.369114285714286,0.3880625+0i,0.353157894736842,0.369114285714286,0.592714212416624,2,5,5,3,1,43,32,2,0,0,0,0.486397075833989,2,6,4,1,1,53,38,2,1,0.5,0.25,5.5125,5.75,4.06,4.3,1.173,1.217,0.4,0.333333333333333,5.6,5.66666666666667,2.89,4.24,1,1.235,0.0497142124166239,-0.0276029241660112
"390",390,390,718238,"2023-05-09","N","night",12,24,0.333,10,26,0.278,"KCR","American League","American League Central","CHW","American League","American League Central",0,1,"0",9,9,0.543769230769231+0i,0.4801,0.526083333333333,0.543769230769231+0i,0.4801,0.526083333333333,0.338270041542477,2,4,6,3,4,65,65,0,0,1,0,0.34389650864443,2,5,5,2,2,59,62,2,0,0.222222222222222,0,5.91111111111111,5.68888888888889,3.86,7.14,1.118,1.336,0.333333333333333,0,6.36666666666667,5.22,3.03,9.57,0.905,1.405,0.0602700415424768,0.0108965086444298
"391",391,391,718241,"2023-05-09","N","night",21,15,0.583,20,15,0.571,"MIL","National League","National League Central","LAD","National League","National League West",0,0,"0",9,9,0.403333333333333+0i,0.5353,0.478742857142857,0.403333333333333+0i,0.5353,0.478742857142857,0.578017550765241,2,4,6,3,1,39,44,0,0,1,0,0.60425463594766,3,8,2,2,2,62,34,1,0,0.125,0.571428571428571,4.5125,5.6,5.94,4.54,1.376,1.437,0.2,0.5,4.02,6.025,6.2,4.07,1.475,1.356,0.00701755076524124,0.02125463594766
"392",392,392,718237,"2023-05-09","N","night",17,18,0.486,20,16,0.556,"LAA","American League","American League West","HOU","American League","American League West",0,1,"0",9,9,0.434875+0i,0.4186,0.425833333333333,0.434875+0i,0.4186,0.425833333333333,0.538195479754309,3,6,4,2,2,51,55,1,0,1,0,0.562256809338521,1,3,7,1,3,31,41,0,0,0.333333333333333,0.555555555555556,6.33333333333333,5.88888888888889,2.84,3.23,1.123,0.906,0.4,0.6,6.4,6.4,3.66,4.78,1.094,0.906,-0.0178045202456915,0.0762568093385214
"393",393,393,718239,"2023-05-09","N","night",21,13,0.618,17,18,0.486,"SEA","American League","American League West","TEX","American League","American League West",0,1,"1",9,8,0.549833333333333+0i,0.433941176470588,0.493542857142857,0.549833333333333+0i,0.433941176470588,0.493542857142857,0.534680410384856,3,6,4,2,2,41,32,3,0,0,1,0.725991999766416,3,7,3,3,1,69,39,1,0,0.25,0.625,5.25,6.3875,4.71,2.45,1.191,1.013,0.2,0.8,5.82,6.84,4.6,1.82,1.091,0.894,0.0486804103848563,0.107991999766416
"394",394,394,718236,"2023-05-09","N","night",17,19,0.472,20,15,0.571,"ARI","National League","National League West","MIA","National League","National League East",0,0,"0",8,9,0.440333333333333+0i,0.52695,0.489828571428571,0.440333333333333+0i,0.52695,0.489828571428571,0.536366343305803,4,7,3,4,1,66,49,0,0,2,2,0.307692307692308,1,4,6,1,3,33,54,1,0,NA,0,NA,4.73333333333333,NA,8.59,NA,1.568,NA,0,NA,4.73333333333333,NA,8.59,NA,1.568,-0.0346336566941967,-0.164307692307692
"395",395,395,718250,"2023-05-09","N","night",15,20,0.429,15,19,0.441,"SFG","National League","National League West","WSN","National League","National League East",0,0,"1",9,11,0.420842105263158+0i,0.542733333333333,0.474617647058824,0.420842105263158+0i,0.542733333333333,0.474617647058824,0.434453337508072,3,4,6,2,3,38,54,0,0,0,1,0.423020577430188,3,6,4,2,2,41,48,0,0,0.222222222222222,0.333333333333333,5.56666666666667,6.55555555555556,4.65,3.2,1.431,1.119,0.2,0.6,6.02,7.02,3.56,2.04,1.22,1.047,-0.00654666249192776,-0.00597942256981226
"396",396,396,718231,"2023-05-10","N","day",15,22,0.405,21,16,0.568,"PIT","National League","National League Central","COL","National League","National League West",0,0,"0",9,9,0.49125+0i,0.394190476190476,0.436162162162162,0.49125+0i,0.394190476190476,0.436162162162162,0.534227719509122,1,3,8,1,4,34,58,0,0,4,1,0.420954702938535,3,7,3,3,2,63,36,0,0,0,0.444444444444444,3.6,5.23333333333333,4.7,3.8,1.174,1.352,0,0.6,3.6,5.22,4.7,2.39,1.174,1.367,-0.0337722804908783,0.0159547029385346
"397",397,397,718232,"2023-05-10","N","day",8,29,0.216,20,17,0.541,"NYY","American League","American League East","OAK","American League","American League West",0,0,"1",9,9,0.530588235294118+0i,0.46925,0.497432432432432,0.530588235294118+0i,0.46925,0.497432432432432,0.543108956703757,3,5,5,4,1,43,47,2,0,2,0,0.211548663538053,2,3,7,2,3,38,55,1,0,0.111111111111111,0.375,4.66666666666667,4.5125,7.71,5.2,1.952,1.431,0.2,0.2,4.62,5.04,8.1,4.56,1.929,1.442,0.00210895670375666,-0.00445133646194654
"398",398,398,718234,"2023-05-10","N","day",16,19,0.457,17,19,0.472,"CLE","American League","American League Central","DET","American League","American League Central",0,1,"0",9,9,0.407789473684211+0i,0.483705882352941,0.443638888888889,0.407789473684211+0i,0.483705882352941,0.443638888888889,0.426865992686599,3,4,6,3,2,26,36,2,1,2,3,0.36921139979398,3,6,4,3,2,46,42,1,0,0.444444444444444,0,6.24444444444444,5.7,2.06,5.19,0.865,1.327,0.666666666666667,0,6.7,6,1.11,5.7,0.689,1.4,-0.0451340073134007,-0.0877886002060204
"399",399,399,718228,"2023-05-10","N","day",22,15,0.595,20,16,0.556,"MIL","National League","National League Central","LAD","National League","National League West",0,0,"0",9,9,0.4145625+0i,0.5353,0.481638888888889,0.4145625+0i,0.5353,0.481638888888889,0.562872408258394,2,3,7,2,2,39,49,0,0,1,1,0.612735711769121,3,8,2,3,2,61,33,1,0,0.666666666666667,0.375,5.91111111111111,5.15,2.52,3.67,1.025,1.128,0.666666666666667,0.2,5.86666666666667,4.64,2.02,5.32,0.981,1.268,0.00687240825839353,0.0177357117691213
"400",400,400,718229,"2023-05-10","N","day",21,14,0.6,18,18,0.5,"SEA","American League","American League West","TEX","American League","American League West",0,1,"0",9,8,0.549833333333333+0i,0.444166666666667,0.497,0.549833333333333+0i,0.444166666666667,0.497,0.55106071519855,3,7,3,3,2,44,29,3,1,1,1,0.711501867139771,3,7,3,3,2,67,40,1,0,1.33333333333333,0.222222222222222,12.3666666666667,5.68888888888889,1.69,3.31,0.884,1.045,1,0,7.33333333333333,5.4,2.86,5.67,1,1.444,0.05106071519855,0.111501867139771
"401",401,401,718226,"2023-05-10","N","day",18,19,0.486,20,16,0.556,"ARI","National League","National League West","MIA","National League","National League East",0,0,"0",8,9,0.4423125+0i,0.52695,0.489333333333333,0.4423125+0i,0.52695,0.489333333333333,0.524642551723103,3,6,4,3,2,66,55,0,0,2,3,0.324271885610646,2,4,6,2,3,36,54,1,0,0.333333333333333,0.444444444444444,4.45555555555556,5.78888888888889,5.13,2.92,1.587,1.089,0.5,0.6,4.7,6.2,5.34,3.19,1.43,0.968,-0.0313574482768968,-0.161728114389354
"402",402,402,718230,"2023-05-10","N","day",15,21,0.417,16,19,0.457,"SFG","National League","National League West","WSN","National League","National League East",0,0,"0",9,10,0.420842105263158+0i,0.535625,0.473314285714286,0.420842105263158+0i,0.535625,0.473314285714286,0.444615384615385,3,5,5,3,2,42,49,0,0,1,1,0.414540705267741,2,6,4,2,3,41,36,0,0,0.333333333333333,0.166666666666667,5.8,4.53333333333333,2.73,7.81,1.348,1.699,0.5,0.25,6,4.025,2,9.92,1.306,2.082,-0.0123846153846154,-0.00245929473225948
"403",403,403,718233,"2023-05-10","N","day",21,15,0.583,17,19,0.472,"PHI","National League","National League East","TOR","American League","American League East",1,0,"1",8,9,0.510631578947368+0i,0.467823529411765,0.490416666666667,0.510631578947368+0i,0.467823529411765,0.490416666666667,0.427078165363625,2,4,6,2,2,44,59,0,0,1,0,0.547231441048035,3,4,6,3,5,54,53,2,0,0.222222222222222,0.333333333333333,6.11111111111111,5.66666666666667,3.27,4.06,1.091,1.196,0.2,0.5,6.02,5.85,2.97,4.08,1.022,1.104,-0.0449218346363745,-0.0357685589519651
"404",404,404,718235,"2023-05-10","N","day",18,18,0.5,20,17,0.541,"LAA","American League","American League West","HOU","American League","American League West",0,1,"0",9,9,0.437882352941176+0i,0.4186,0.427459459459459,0.437882352941176+0i,0.4186,0.427459459459459,0.532398353813374,2,6,4,2,3,51,56,1,0,1,1,0.568173328352634,2,4,6,2,3,33,39,0,0,0.444444444444444,0.333333333333333,5.8,4.85,3.25,6.14,0.968,1.5,0.4,0.4,6.04,4.82,2.93,6.66,0.848,1.603,-0.00860164618662618,0.0681733283526336
"405",405,405,718227,"2023-05-10","N","night",29,8,0.784,23,13,0.639,"BAL","American League","American League East","TBR","American League","American League East",0,1,"1",9,9,0.468153846153846+0i,0.427652173913043,0.442277777777778,0.468153846153846+0i,0.427652173913043,0.442277777777778,0.579045297061465,2,6,5,1,1,58,54,1,0,1,1,0.802780138399903,3,7,3,2,2,56,37,1,0,0.25,0.555555555555556,5.5,5.23333333333333,4.91,4.94,1.182,1.416,0.5,0.833333333333333,6.5,5.83333333333333,6.23,3.34,1.308,1.286,-0.0599547029385346,0.0187801383999029
"406",406,406,718225,"2023-05-10","N","night",17,19,0.472,15,20,0.429,"CIN","National League","National League Central","NYM","National League","National League East",0,0,"0",8,9,0.4692+0i,0.494266666666667,0.479942857142857,0.4692+0i,0.494266666666667,0.479942857142857,0.397250727389933,2,5,5,2,2,44,61,1,0,1,0,0.465983724269986,1,2,8,0,4,34,57,1,0,0.333333333333333,0,5.66666666666667,4.77777777777778,4.76,4.6,1.177,1.581,0.333333333333333,0,5.66666666666667,5.2,4.76,4.85,1.177,1.615,-0.0317492726100667,-0.00601627573001434
"407",407,407,718220,"2023-05-10","N","night",21,16,0.568,25,11,0.694,"ATL","National League","National League East","BOS","American League","American League East",1,0,"0",9,9,0.465181818181818+0i,0.45704,0.459527777777778,0.465181818181818+0i,0.45704,0.459527777777778,0.680453764421222,4,8,2,3,1,63,40,2,1,1,0,0.547041838176568,3,8,2,2,2,63,49,1,0,0.5,1,4.68333333333333,20.1,4.45,3.1,1.588,1.23,0.6,0,5.04,11,3.16,5.73,1.403,1.818,-0.0135462355787775,-0.0209581618234318
"408",408,408,718221,"2023-05-10","N","night",13,24,0.351,17,19,0.472,"CHC","National League","National League Central","STL","National League","National League Central",0,1,"1",10,9,0.433631578947368+0i,0.424058823529412,0.429111111111111,0.433631578947368+0i,0.424058823529412,0.429111111111111,0.635570184752601,2,3,7,2,3,30,32,1,0,0,2,0.456603773584906,3,3,7,2,2,45,51,1,0,0.222222222222222,0.666666666666667,5.67777777777778,6.12222222222222,4.21,2.44,1.344,1.03,0,0.666666666666667,5.5,6.01666666666667,5.18,2.97,1.485,1.128,0.163570184752601,0.105603773584906
"409",409,409,718224,"2023-05-10","N","night",19,17,0.528,19,17,0.528,"MIN","American League","American League Central","SDP","National League","National League West",1,0,"1",8,8,0.395470588235294+0i,0.353157894736842,0.373138888888889,0.395470588235294+0i,0.353157894736842,0.373138888888889,0.573286312541327,2,4,6,2,2,37,37,2,0,0,1,0.503322222467495,3,6,4,1,1,54,36,2,0,0.375,NA,5.15,NA,4.1,NA,1.368,NA,0.2,NA,5,NA,5.04,NA,1.4,NA,0.0452863125413269,-0.0246777775325048
"410",410,410,718222,"2023-05-10","N","night",13,24,0.351,10,27,0.27,"KCR","American League","American League Central","CHW","American League","American League Central",0,1,"1",9,9,0.535962962962963+0i,0.4801,0.520864864864865,0.535962962962963+0i,0.4801,0.520864864864865,0.335715671207532,2,4,6,3,5,61,61,0,0,1,1,0.351008156606852,3,6,4,3,2,61,61,2,0,0.222222222222222,0.333333333333333,5.67777777777778,4.78888888888889,6.66,4.36,1.52,1.869,0.333333333333333,0.166666666666667,5.85,4.35,6.37,5.81,1.472,2.354,0.065715671207532,8.1566068515504e-06
"411",411,411,718223,"2023-05-11","N","day",18,19,0.486,15,21,0.417,"CIN","National League","National League Central","NYM","National League","National League East",0,0,"1",8,10,0.469333333333333+0i,0.494266666666667,0.479722222222222,0.469333333333333+0i,0.494266666666667,0.479722222222222,0.395291541199014,2,4,6,2,3,34,56,1,0,1,1,0.469353989621719,2,3,7,1,4,36,54,0,0,0.5,1.5,5.375,10.5,3.77,2.57,1.442,1.476,0.4,1.5,5.4,6.6,4,1.98,1.444,1.317,-0.0217084588009855,-0.0166460103782808
"412",412,412,718216,"2023-05-11","N","day",19,18,0.514,20,17,0.541,"MIN","American League","American League Central","SDP","National League","National League West",1,0,"1",8,8,0.395470588235294+0i,0.3619,0.377324324324324,0.395470588235294+0i,0.3619,0.377324324324324,0.574917199234968,2,4,6,2,2,33,34,3,0,1,1,0.5,2,6,4,1,1,55,35,3,1,0.25,0.6,6,6.02,3.56,1.78,1.125,0.956,0.4,0.6,5.84,6.02,3.64,1.78,1.146,0.956,0.0339171992349675,-0.014
"413",413,413,718218,"2023-05-11","N","day",13,25,0.342,11,27,0.289,"KCR","American League","American League Central","CHW","American League","American League Central",0,1,"1",9,9,0.535962962962963+0i,0.468363636363636,0.516394736842105,0.535962962962963+0i,0.468363636363636,0.516394736842105,0.36,3,4,6,4,5,67,60,0,0,2,1,0.335907907562092,2,6,4,3,3,59,58,2,0,0.333333333333333,0.333333333333333,5.23333333333333,5.02222222222222,4.56,7.09,1.458,1.533,0.166666666666667,0.333333333333333,5.16666666666667,4.86666666666667,5.81,6.67,1.516,1.584,0.071,-0.00609209243790798
"414",414,414,718219,"2023-05-11","N","night",29,9,0.763,21,17,0.553,"NYY","American League","American League East","TBR","American League","American League East",0,1,"0",9,9,0.530588235294118+0i,0.457190476190476,0.490026315789474,0.530588235294118+0i,0.457190476190476,0.490026315789474,0.566371681415929,4,6,4,5,1,54,48,2,0,1,2,0.798614125147792,2,6,4,1,3,45,36,1,0,0.5,NA,5.525,NA,2.62,NA,1.052,NA,0.4,NA,5.42,NA,2.63,NA,1.171,NA,0.0133716814159291,0.0356141251477917
"415",415,415,718215,"2023-05-11","N","night",16,20,0.444,20,17,0.541,"ARI","National League","National League West","SFG","National League","National League West",0,1,"0",8,9,0.444882352941176+0i,0.52695,0.489243243243243,0.444882352941176+0i,0.52695,0.489243243243243,0.521380591682149,2,5,5,3,3,61,59,0,0,0,0,0.432856775960962,2,5,5,2,2,37,44,0,0,0.333333333333333,0.2,5.66666666666667,5.4,1.94,5,1.353,1.482,0.5,0.2,6.03333333333333,5.4,1.47,5,1.309,1.482,-0.0196194083178506,-0.0111432240390378
"416",416,416,718217,"2023-05-11","N","night",22,14,0.611,8,30,0.211,"OAK","American League","American League West","TEX","American League","American League West",0,1,"0",9,8,0.554366666666667+0i,0.431,0.528394736842105,0.554366666666667+0i,0.431,0.528394736842105,0.205545515076572,1,3,7,1,3,39,63,1,0,1,2,0.710215839236982,4,7,3,4,2,66,41,1,0,0.555555555555556,0,6.67777777777778,5.66666666666667,2.83,6.88,0.995,1.235,0.666666666666667,0,7.36666666666667,5.66666666666667,1.61,6.88,0.806,1.235,-0.00545448492342812,0.0992158392369821
"417",417,417,718208,"2023-05-12","N","night",18,19,0.486,17,19,0.472,"DET","American League","American League Central","SEA","American League","American League West",0,0,"0",9,9,0.558631578947368+0i,0.511058823529412,0.536166666666667,0.558631578947368+0i,0.511058823529412,0.536166666666667,0.387372165406847,3,7,3,3,1,47,36,1,0,0,0,0.546565257882833,3,7,3,4,0,47,32,2,0,0.375,0.285714285714286,4.7625,4.57142857142857,6.1,6.47,1.591,1.563,0.333333333333333,0.4,4.53333333333333,4.6,6.83,7.43,1.59,1.565,-0.0846278345931525,0.060565257882833
