"","game_pk","officialDate","doubleHeader","dayNight","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","home_team_abb","league_home","division_home","away_team_abb","league_away","division_away","interplay","intradivision","home_exp_pct","wins_last5","home_wins_last10","home_losses_last10","home_wins_last10_athome","home_losses_last10_athome","home_runs_scored_last10","home_runs_against_last10","home_extra_innings_games","home_extra_innings_games_last","htoh_wins_home","htoh_wins_away","away_exp_pct","away_wins_last5","away_wins_last10","away_losses_last10","away_wins_last10_away","away_losses_last10_away","away_runs_scored_last10","away_runs_against_last10","away_extra_innings_games","away_extra_innings_games_last","away_pitcher_winpct","home_pitcher_winpct","away_pitcher_mean_ip","home_pitcher_mean_ip","away_pitcher_ERA","home_pitcher_ERA","away_pitcher_WHIP","home_pitcher_WHIP","winHome","home_dif_win_pct","away_dif_win_pct","description","rescheduledFrom","rescheduledFromDate"
"443",718184,"2023-05-13","N","night",17,22,0.436,22,18,0.55,"ARI","National League","National League West","SFG","National League","National League West",0,1,0.515224895666959,2,5,5,4,4,55,54,0,0,1,1,0.442024441351463,2,6,4,3,1,41,40,0,0,0.428571428571429,0.625,6.42857142857143,6.15,2.8,2.36,0.933,0.846,1,-0.0347751043330414,0.00602444135146296,NA,NA,NA
"444",718188,"2023-05-13","N","night",20,19,0.513,16,24,0.4,"COL","National League","National League West","PHI","National League","National League East",0,0,0.419016460784601,3,7,3,3,1,54,30,0,0,1,4,0.440719712115154,4,4,6,1,4,43,61,1,0,NA,0.285714285714286,NA,4.74285714285714,NA,5.08,NA,1.604,0,0.0190164607846013,-0.0722802878848461,NA,NA,NA
"445",718182,"2023-05-14","N","day",21,20,0.512,19,21,0.475,"CLE","American League","American League Central","LAA","American League","American League West",0,0,0.420508744038156,2,4,6,4,4,27,35,1,0,1,1,0.524860238460397,2,5,5,3,1,53,65,1,0,0.428571428571429,0.333333333333333,5.28571428571429,4.73333333333333,3.41,4.3,1.243,1.432,1,-0.0544912559618442,0.0128602384603967,NA,NA,NA
"446",718203,"2023-05-13","N","day",19,21,0.475,17,22,0.436,"WSN","National League","National League East","NYM","National League","National League East",0,1,0.436429215509468,3,6,4,3,1,45,39,0,0,3,2,0.456096681715963,2,3,7,2,5,23,46,0,0,0.2,0.125,4.42,4.7625,4.43,4.23,1.343,1.304,1,0.000429215509468006,-0.0189033182840369,NA,NA,NA
"447",718179,"2023-05-14","N","day",22,19,0.537,26,14,0.65,"BAL","American League","American League East","PIT","National League","National League Central",1,0,0.59210136775416,4,6,4,4,1,42,37,1,0,2,0,0.514746054669149,1,1,9,0,4,15,55,0,0,0.5,0.5,6.15,5.875,2.72,4.4,1.087,1.34,0,-0.0578986322458405,-0.022253945330851,NA,NA,NA
"448",718180,"2023-05-14","N","day",31,11,0.738,23,19,0.548,"NYY","American League","American League East","TBR","American League","American League East",0,1,0.548047206520521,4,7,3,6,1,63,49,2,1,3,3,0.782136391068196,1,5,5,2,4,45,39,1,0,0.666666666666667,0.125,5.66666666666667,4.3875,2.91,5.35,1.029,1.613,0,4.7206520520704e-05,0.0441363910681956,NA,NA,NA
"449",718181,"2023-05-14","N","day",25,15,0.625,24,16,0.6,"TOR","American League","American League East","ATL","National League","National League East",1,0,0.559615664579997,3,5,5,2,0,49,41,1,0,2,0,0.648439130085868,2,6,4,3,2,51,40,1,0,Inf,0.714285714285714,Inf,5.31428571428571,3.38,3.35,1.575,1.195,1,-0.0403843354200029,0.023439130085868,NA,NA,NA
"450",718173,"2023-05-14","N","day",20,20,0.5,18,21,0.462,"DET","American League","American League Central","SEA","American League","American League West",0,0,0.356581142267059,2,7,4,3,2,46,45,1,0,0,2,0.581725221819918,3,7,3,4,0,49,25,1,0,0.142857142857143,0.142857142857143,5.72857142857143,4.85714285714286,3.79,6.09,0.992,1.353,1,-0.105418857732941,0.081725221819918,NA,NA,NA
"451",718178,"2023-05-14","N","day",18,22,0.45,20,21,0.488,"MIA","National League","National League East","CIN","National League","National League Central",0,0,0.331430560389836,2,3,7,0,4,39,56,1,0,0,2,0.426826566630729,4,6,4,3,1,42,50,1,0,0.25,0.166666666666667,5.5,5.2,7.36,5.97,1.455,1.642,1,-0.156569439610164,-0.0231734333692715,NA,NA,NA
"452",718175,"2023-05-14","N","day",19,21,0.475,23,18,0.561,"MIN","American League","American League Central","CHC","National League","National League Central",1,0,0.592933204259439,3,5,5,3,2,39,34,2,0,1,1,0.622370870974416,2,4,6,1,3,38,40,1,0,0.25,0,5.8875,5.4,2.28,4.32,1.056,1.38,1,0.0319332042594385,0.147370870974416,NA,NA,NA
"453",718176,"2023-05-14","N","day",21,19,0.525,14,28,0.333,"CHW","American League","American League Central","HOU","American League","American League West",0,0,0.335617370785497,2,4,6,1,2,45,53,1,1,3,3,0.573552699228792,3,4,6,4,4,32,35,0,0,0.428571428571429,0.25,5.57142857142857,5.9,3.23,3.59,1.308,1.112,0,0.00261737078549712,0.0485526992287918,NA,NA,NA
"454",718177,"2023-05-14","N","day",12,30,0.286,23,17,0.575,"MIL","National League","National League Central","KCR","American League","American League Central",1,0,0.552486187845304,3,4,6,3,2,40,50,0,0,2,0,0.35725357074233,2,4,6,0,2,58,53,0,0,0,0,6.1375,5.42,6.2,4.94,1.257,1.171,1,-0.0225138121546961,0.0712535707423301,NA,NA,NA
"455",718174,"2023-05-14","N","day",20,20,0.5,17,24,0.415,"COL","National League","National League West","PHI","National League","National League East",0,0,0.413583914875976,2,6,4,2,2,55,35,0,0,1,5,0.450670079807258,5,5,5,2,3,47,61,1,0,0.375,0.375,6.025,5.6375,4.44,3.57,1.13,1.147,1,-0.00141608512402402,-0.0493299201927421,NA,NA,NA
"456",718172,"2023-05-14","N","day",25,15,0.625,9,33,0.214,"OAK","American League","American League West","TEX","American League","American League West",0,1,0.207360196317346,1,3,7,1,3,40,66,1,0,2,4,0.713453754606416,3,6,4,6,3,59,44,2,0,0.285714285714286,0,5.14285714285714,5.3,5.25,5.54,1.222,1.179,0,-0.00663980368265438,0.0884537546064158,NA,NA,NA
"457",718168,"2023-05-14","N","day",19,22,0.463,26,15,0.634,"LAD","National League","National League West","SDP","National League","National League West",0,1,0.634326734827061,4,8,2,4,0,57,31,1,0,4,1,0.481713436164282,1,3,7,1,4,32,30,3,0,0.333333333333333,0,6,4.66666666666667,2.5,1.93,1.111,1.071,1,0.000326734827061137,0.0187134361642817,NA,NA,NA
"458",718169,"2023-05-14","N","day",17,23,0.425,23,18,0.561,"ARI","National League","National League West","SFG","National League","National League West",0,1,0.527274964621916,2,6,4,5,4,58,50,0,0,2,1,0.430075013083677,2,5,5,2,2,41,47,0,0,0.375,0,6.5,4.6,3.46,12.1,1.154,1.966,1,-0.0337250353780841,0.00507501308367742,NA,NA,NA
"459",718186,"2023-05-14","N","day",20,21,0.488,17,23,0.425,"WSN","National League","National League East","NYM","National League","National League East",0,1,0.436429215509468,3,6,4,3,1,45,39,0,0,3,2,0.456096681715963,2,3,7,2,5,23,46,0,0,0.4,0.5,4.44,5.1,5.56,0.84,1.412,1.219,0,0.011429215509468,-0.0319033182840369,NA,NA,NA
"460",718187,"2023-05-14","N","night",16,25,0.39,22,19,0.537,"BOS","American League","American League East","STL","National League","National League Central",1,0,0.543998022802248,1,6,4,3,2,56,50,0,0,0,2,0.452737624720157,4,5,5,4,1,57,58,1,0,0.125,0.285714285714286,5.15,4.87142857142857,5.4,6.29,1.656,1.398,0,0.00699802280224793,0.062737624720157,NA,NA,NA
